Fecha y Hora;Nombre Central;Generación Real (MWh)
25-09-2023 23:59;PFV ANDES SOLAR II-B;3
26-09-2023 1:00;PFV ANDES SOLAR II-B;42
26-09-2023 2:00;PFV ANDES SOLAR II-B;107
26-09-2023 3:00;PFV ANDES SOLAR II-B;112
26-09-2023 4:00;PFV ANDES SOLAR II-B;112
26-09-2023 5:00;PFV ANDES SOLAR II-B;102
26-09-2023 6:00;PFV ANDES SOLAR II-B;3
26-09-2023 7:00;PFV ANDES SOLAR II-B;3
26-09-2023 8:00;PFV ANDES SOLAR II-B;3
26-09-2023 9:00;PFV ANDES SOLAR II-B;3
26-09-2023 10:00;PFV ANDES SOLAR II-B;3
26-09-2023 11:00;PFV ANDES SOLAR II-B;3
26-09-2023 12:00;PFV ANDES SOLAR II-B;3
26-09-2023 13:00;PFV ANDES SOLAR II-B;6
26-09-2023 14:00;PFV ANDES SOLAR II-B;20
26-09-2023 15:00;PFV ANDES SOLAR II-B;20
26-09-2023 16:00;PFV ANDES SOLAR II-B;44
26-09-2023 17:00;PFV ANDES SOLAR II-B;36
26-09-2023 18:00;PFV ANDES SOLAR II-B;36
26-09-2023 19:00;PFV ANDES SOLAR II-B;35
26-09-2023 20:00;PFV ANDES SOLAR II-B;3
26-09-2023 21:00;PFV ANDES SOLAR II-B;30
26-09-2023 22:00;PFV ANDES SOLAR II-B;112
26-09-2023 23:00;PFV ANDES SOLAR II-B;112
26-09-2023 23:59;PFV ANDES SOLAR II-B;112
27-09-2023 1:00;PFV ANDES SOLAR II-B;100
27-09-2023 2:00;PFV ANDES SOLAR II-B;3
27-09-2023 3:00;PFV ANDES SOLAR II-B;3
27-09-2023 4:00;PFV ANDES SOLAR II-B;3
27-09-2023 5:00;PFV ANDES SOLAR II-B;3
27-09-2023 6:00;PFV ANDES SOLAR II-B;3
27-09-2023 7:00;PFV ANDES SOLAR II-B;3
27-09-2023 8:00;PFV ANDES SOLAR II-B;3
27-09-2023 9:00;PFV ANDES SOLAR II-B;3
27-09-2023 10:00;PFV ANDES SOLAR II-B;3
27-09-2023 11:00;PFV ANDES SOLAR II-B;3
27-09-2023 12:00;PFV ANDES SOLAR II-B;3
27-09-2023 13:00;PFV ANDES SOLAR II-B;14
27-09-2023 14:00;PFV ANDES SOLAR II-B;50
27-09-2023 15:00;PFV ANDES SOLAR II-B;50
27-09-2023 16:00;PFV ANDES SOLAR II-B;50
27-09-2023 17:00;PFV ANDES SOLAR II-B;42
27-09-2023 18:00;PFV ANDES SOLAR II-B;40
27-09-2023 19:00;PFV ANDES SOLAR II-B;28
27-09-2023 20:00;PFV ANDES SOLAR II-B;3
27-09-2023 21:00;PFV ANDES SOLAR II-B;82
27-09-2023 22:00;PFV ANDES SOLAR II-B;112
27-09-2023 23:00;PFV ANDES SOLAR II-B;112
27-09-2023 23:59;PFV ANDES SOLAR II-B;112
28-09-2023 1:00;PFV ANDES SOLAR II-B;90
28-09-2023 2:00;PFV ANDES SOLAR II-B;4
28-09-2023 3:00;PFV ANDES SOLAR II-B;0
28-09-2023 4:00;PFV ANDES SOLAR II-B;0
28-09-2023 5:00;PFV ANDES SOLAR II-B;0
28-09-2023 6:00;PFV ANDES SOLAR II-B;0
28-09-2023 7:00;PFV ANDES SOLAR II-B;0
28-09-2023 8:00;PFV ANDES SOLAR II-B;0
28-09-2023 9:00;PFV ANDES SOLAR II-B;2
28-09-2023 10:00;PFV ANDES SOLAR II-B;3
28-09-2023 11:00;PFV ANDES SOLAR II-B;3
28-09-2023 12:00;PFV ANDES SOLAR II-B;3
28-09-2023 13:00;PFV ANDES SOLAR II-B;12
28-09-2023 14:00;PFV ANDES SOLAR II-B;50
28-09-2023 15:00;PFV ANDES SOLAR II-B;42
28-09-2023 16:00;PFV ANDES SOLAR II-B;42
28-09-2023 17:00;PFV ANDES SOLAR II-B;41
28-09-2023 18:00;PFV ANDES SOLAR II-B;34
28-09-2023 19:00;PFV ANDES SOLAR II-B;22
28-09-2023 20:00;PFV ANDES SOLAR II-B;3
28-09-2023 21:00;PFV ANDES SOLAR II-B;3
28-09-2023 22:00;PFV ANDES SOLAR II-B;79
28-09-2023 23:00;PFV ANDES SOLAR II-B;112
28-09-2023 23:59;PFV ANDES SOLAR II-B;112
29-09-2023 1:00;PFV ANDES SOLAR II-B;112
29-09-2023 2:00;PFV ANDES SOLAR II-B;110
29-09-2023 3:00;PFV ANDES SOLAR II-B;12
29-09-2023 4:00;PFV ANDES SOLAR II-B;0
29-09-2023 5:00;PFV ANDES SOLAR II-B;0
29-09-2023 6:00;PFV ANDES SOLAR II-B;0
29-09-2023 7:00;PFV ANDES SOLAR II-B;0
29-09-2023 8:00;PFV ANDES SOLAR II-B;0
29-09-2023 9:00;PFV ANDES SOLAR II-B;2
29-09-2023 10:00;PFV ANDES SOLAR II-B;3
29-09-2023 11:00;PFV ANDES SOLAR II-B;3
29-09-2023 12:00;PFV ANDES SOLAR II-B;3
29-09-2023 13:00;PFV ANDES SOLAR II-B;16
29-09-2023 14:00;PFV ANDES SOLAR II-B;50
29-09-2023 15:00;PFV ANDES SOLAR II-B;50
29-09-2023 16:00;PFV ANDES SOLAR II-B;50
29-09-2023 17:00;PFV ANDES SOLAR II-B;49
29-09-2023 18:00;PFV ANDES SOLAR II-B;33
29-09-2023 19:00;PFV ANDES SOLAR II-B;31
29-09-2023 20:00;PFV ANDES SOLAR II-B;17
29-09-2023 21:00;PFV ANDES SOLAR II-B;105
29-09-2023 22:00;PFV ANDES SOLAR II-B;112
29-09-2023 23:00;PFV ANDES SOLAR II-B;112
29-09-2023 23:59;PFV ANDES SOLAR II-B;112
30-09-2023 1:00;PFV ANDES SOLAR II-B;75
30-09-2023 2:00;PFV ANDES SOLAR II-B;2
30-09-2023 3:00;PFV ANDES SOLAR II-B;0
30-09-2023 4:00;PFV ANDES SOLAR II-B;0
30-09-2023 5:00;PFV ANDES SOLAR II-B;0
30-09-2023 6:00;PFV ANDES SOLAR II-B;0
30-09-2023 7:00;PFV ANDES SOLAR II-B;0
30-09-2023 8:00;PFV ANDES SOLAR II-B;0
30-09-2023 9:00;PFV ANDES SOLAR II-B;43
30-09-2023 10:00;PFV ANDES SOLAR II-B;10
30-09-2023 11:00;PFV ANDES SOLAR II-B;3
30-09-2023 12:00;PFV ANDES SOLAR II-B;3
30-09-2023 13:00;PFV ANDES SOLAR II-B;3
30-09-2023 14:00;PFV ANDES SOLAR II-B;3
30-09-2023 15:00;PFV ANDES SOLAR II-B;31
30-09-2023 16:00;PFV ANDES SOLAR II-B;81
30-09-2023 17:00;PFV ANDES SOLAR II-B;81
30-09-2023 18:00;PFV ANDES SOLAR II-B;80
30-09-2023 19:00;PFV ANDES SOLAR II-B;80
30-09-2023 20:00;PFV ANDES SOLAR II-B;104
30-09-2023 21:00;PFV ANDES SOLAR II-B;112
30-09-2023 22:00;PFV ANDES SOLAR II-B;112
30-09-2023 23:00;PFV ANDES SOLAR II-B;112
30-09-2023 23:59;PFV ANDES SOLAR II-B;45
01-10-2023 1:00;PFV ANDES SOLAR II-B;1
01-10-2023 2:00;PFV ANDES SOLAR II-B;0
01-10-2023 3:00;PFV ANDES SOLAR II-B;0
01-10-2023 4:00;PFV ANDES SOLAR II-B;0
01-10-2023 5:00;PFV ANDES SOLAR II-B;0
01-10-2023 6:00;PFV ANDES SOLAR II-B;0
01-10-2023 7:00;PFV ANDES SOLAR II-B;0
01-10-2023 8:00;PFV ANDES SOLAR II-B;0
01-10-2023 9:00;PFV ANDES SOLAR II-B;2
01-10-2023 10:00;PFV ANDES SOLAR II-B;3
01-10-2023 11:00;PFV ANDES SOLAR II-B;3
01-10-2023 12:00;PFV ANDES SOLAR II-B;3
01-10-2023 13:00;PFV ANDES SOLAR II-B;20
01-10-2023 14:00;PFV ANDES SOLAR II-B;40
01-10-2023 15:00;PFV ANDES SOLAR II-B;40
01-10-2023 16:00;PFV ANDES SOLAR II-B;40
01-10-2023 17:00;PFV ANDES SOLAR II-B;30
01-10-2023 18:00;PFV ANDES SOLAR II-B;38
01-10-2023 19:00;PFV ANDES SOLAR II-B;38
01-10-2023 20:00;PFV ANDES SOLAR II-B;76
01-10-2023 21:00;PFV ANDES SOLAR II-B;112
01-10-2023 22:00;PFV ANDES SOLAR II-B;112
01-10-2023 23:00;PFV ANDES SOLAR II-B;112
01-10-2023 23:59;PFV ANDES SOLAR II-B;100
02-10-2023 1:00;PFV ANDES SOLAR II-B;12
02-10-2023 2:00;PFV ANDES SOLAR II-B;1
02-10-2023 3:00;PFV ANDES SOLAR II-B;0
02-10-2023 4:00;PFV ANDES SOLAR II-B;0
02-10-2023 5:00;PFV ANDES SOLAR II-B;0
02-10-2023 6:00;PFV ANDES SOLAR II-B;0
02-10-2023 7:00;PFV ANDES SOLAR II-B;0
02-10-2023 8:00;PFV ANDES SOLAR II-B;0
02-10-2023 9:00;PFV ANDES SOLAR II-B;45
02-10-2023 10:00;PFV ANDES SOLAR II-B;108
02-10-2023 11:00;PFV ANDES SOLAR II-B;110
02-10-2023 12:00;PFV ANDES SOLAR II-B;112
02-10-2023 13:00;PFV ANDES SOLAR II-B;112
02-10-2023 14:00;PFV ANDES SOLAR II-B;111
02-10-2023 15:00;PFV ANDES SOLAR II-B;107
02-10-2023 16:00;PFV ANDES SOLAR II-B;80
02-10-2023 17:00;PFV ANDES SOLAR II-B;80
02-10-2023 18:00;PFV ANDES SOLAR II-B;80
02-10-2023 19:00;PFV ANDES SOLAR II-B;67
02-10-2023 20:00;PFV ANDES SOLAR II-B;111
02-10-2023 21:00;PFV ANDES SOLAR II-B;112
02-10-2023 22:00;PFV ANDES SOLAR II-B;112
02-10-2023 23:00;PFV ANDES SOLAR II-B;89
02-10-2023 23:59;PFV ANDES SOLAR II-B;3
03-10-2023 1:00;PFV ANDES SOLAR II-B;0
03-10-2023 2:00;PFV ANDES SOLAR II-B;0
03-10-2023 3:00;PFV ANDES SOLAR II-B;0
03-10-2023 4:00;PFV ANDES SOLAR II-B;0
03-10-2023 5:00;PFV ANDES SOLAR II-B;0
03-10-2023 6:00;PFV ANDES SOLAR II-B;0
03-10-2023 7:00;PFV ANDES SOLAR II-B;0
03-10-2023 8:00;PFV ANDES SOLAR II-B;0
03-10-2023 9:00;PFV ANDES SOLAR II-B;21
03-10-2023 10:00;PFV ANDES SOLAR II-B;77
03-10-2023 11:00;PFV ANDES SOLAR II-B;109
03-10-2023 12:00;PFV ANDES SOLAR II-B;75
03-10-2023 13:00;PFV ANDES SOLAR II-B;3
03-10-2023 14:00;PFV ANDES SOLAR II-B;3
03-10-2023 15:00;PFV ANDES SOLAR II-B;3
03-10-2023 16:00;PFV ANDES SOLAR II-B;3
03-10-2023 17:00;PFV ANDES SOLAR II-B;3
03-10-2023 18:00;PFV ANDES SOLAR II-B;25
03-10-2023 19:00;PFV ANDES SOLAR II-B;35
03-10-2023 20:00;PFV ANDES SOLAR II-B;3
03-10-2023 21:00;PFV ANDES SOLAR II-B;103
03-10-2023 22:00;PFV ANDES SOLAR II-B;111
03-10-2023 23:00;PFV ANDES SOLAR II-B;110
03-10-2023 23:59;PFV ANDES SOLAR II-B;106
04-10-2023 1:00;PFV ANDES SOLAR II-B;51
04-10-2023 2:00;PFV ANDES SOLAR II-B;2
04-10-2023 3:00;PFV ANDES SOLAR II-B;0
04-10-2023 4:00;PFV ANDES SOLAR II-B;0
04-10-2023 5:00;PFV ANDES SOLAR II-B;0
04-10-2023 6:00;PFV ANDES SOLAR II-B;0
04-10-2023 7:00;PFV ANDES SOLAR II-B;0
04-10-2023 8:00;PFV ANDES SOLAR II-B;0
04-10-2023 9:00;PFV ANDES SOLAR II-B;24
04-10-2023 10:00;PFV ANDES SOLAR II-B;3
04-10-2023 11:00;PFV ANDES SOLAR II-B;3
04-10-2023 12:00;PFV ANDES SOLAR II-B;3
04-10-2023 13:00;PFV ANDES SOLAR II-B;3
04-10-2023 14:00;PFV ANDES SOLAR II-B;3
04-10-2023 15:00;PFV ANDES SOLAR II-B;22
04-10-2023 16:00;PFV ANDES SOLAR II-B;44
04-10-2023 17:00;PFV ANDES SOLAR II-B;43
04-10-2023 18:00;PFV ANDES SOLAR II-B;43
04-10-2023 19:00;PFV ANDES SOLAR II-B;35
04-10-2023 20:00;PFV ANDES SOLAR II-B;76
04-10-2023 21:00;PFV ANDES SOLAR II-B;110
04-10-2023 22:00;PFV ANDES SOLAR II-B;110
04-10-2023 23:00;PFV ANDES SOLAR II-B;109
04-10-2023 23:59;PFV ANDES SOLAR II-B;92
05-10-2023 1:00;PFV ANDES SOLAR II-B;16
05-10-2023 2:00;PFV ANDES SOLAR II-B;0
05-10-2023 3:00;PFV ANDES SOLAR II-B;0
05-10-2023 4:00;PFV ANDES SOLAR II-B;0
05-10-2023 5:00;PFV ANDES SOLAR II-B;0
05-10-2023 6:00;PFV ANDES SOLAR II-B;0
05-10-2023 7:00;PFV ANDES SOLAR II-B;0
05-10-2023 8:00;PFV ANDES SOLAR II-B;0
05-10-2023 9:00;PFV ANDES SOLAR II-B;2
05-10-2023 10:00;PFV ANDES SOLAR II-B;3
05-10-2023 11:00;PFV ANDES SOLAR II-B;3
05-10-2023 12:00;PFV ANDES SOLAR II-B;3
05-10-2023 13:00;PFV ANDES SOLAR II-B;3
05-10-2023 14:00;PFV ANDES SOLAR II-B;3
05-10-2023 15:00;PFV ANDES SOLAR II-B;9
05-10-2023 16:00;PFV ANDES SOLAR II-B;40
05-10-2023 17:00;PFV ANDES SOLAR II-B;40
05-10-2023 18:00;PFV ANDES SOLAR II-B;40
05-10-2023 19:00;PFV ANDES SOLAR II-B;40
05-10-2023 20:00;PFV ANDES SOLAR II-B;40
05-10-2023 21:00;PFV ANDES SOLAR II-B;96
05-10-2023 22:00;PFV ANDES SOLAR II-B;111
05-10-2023 23:00;PFV ANDES SOLAR II-B;111
05-10-2023 23:59;PFV ANDES SOLAR II-B;107
06-10-2023 1:00;PFV ANDES SOLAR II-B;54
06-10-2023 2:00;PFV ANDES SOLAR II-B;3
06-10-2023 3:00;PFV ANDES SOLAR II-B;0
06-10-2023 4:00;PFV ANDES SOLAR II-B;0
06-10-2023 5:00;PFV ANDES SOLAR II-B;0
06-10-2023 6:00;PFV ANDES SOLAR II-B;0
06-10-2023 7:00;PFV ANDES SOLAR II-B;0
06-10-2023 8:00;PFV ANDES SOLAR II-B;0
06-10-2023 9:00;PFV ANDES SOLAR II-B;51
06-10-2023 10:00;PFV ANDES SOLAR II-B;109
06-10-2023 11:00;PFV ANDES SOLAR II-B;110
06-10-2023 12:00;PFV ANDES SOLAR II-B;111
06-10-2023 13:00;PFV ANDES SOLAR II-B;110
06-10-2023 14:00;PFV ANDES SOLAR II-B;106
06-10-2023 15:00;PFV ANDES SOLAR II-B;87
06-10-2023 16:00;PFV ANDES SOLAR II-B;51
06-10-2023 17:00;PFV ANDES SOLAR II-B;48
06-10-2023 18:00;PFV ANDES SOLAR II-B;14
06-10-2023 19:00;PFV ANDES SOLAR II-B;3
06-10-2023 20:00;PFV ANDES SOLAR II-B;106
06-10-2023 21:00;PFV ANDES SOLAR II-B;111
06-10-2023 22:00;PFV ANDES SOLAR II-B;111
06-10-2023 23:00;PFV ANDES SOLAR II-B;103
06-10-2023 23:59;PFV ANDES SOLAR II-B;28
07-10-2023 1:00;PFV ANDES SOLAR II-B;2
07-10-2023 2:00;PFV ANDES SOLAR II-B;0
07-10-2023 3:00;PFV ANDES SOLAR II-B;0
07-10-2023 4:00;PFV ANDES SOLAR II-B;0
07-10-2023 5:00;PFV ANDES SOLAR II-B;0
07-10-2023 6:00;PFV ANDES SOLAR II-B;0
07-10-2023 7:00;PFV ANDES SOLAR II-B;0
07-10-2023 8:00;PFV ANDES SOLAR II-B;0
07-10-2023 9:00;PFV ANDES SOLAR II-B;31
07-10-2023 10:00;PFV ANDES SOLAR II-B;3
07-10-2023 11:00;PFV ANDES SOLAR II-B;3
07-10-2023 12:00;PFV ANDES SOLAR II-B;3
07-10-2023 13:00;PFV ANDES SOLAR II-B;3
07-10-2023 14:00;PFV ANDES SOLAR II-B;3
07-10-2023 15:00;PFV ANDES SOLAR II-B;3
07-10-2023 16:00;PFV ANDES SOLAR II-B;3
07-10-2023 17:00;PFV ANDES SOLAR II-B;7
07-10-2023 18:00;PFV ANDES SOLAR II-B;50
07-10-2023 19:00;PFV ANDES SOLAR II-B;50
07-10-2023 20:00;PFV ANDES SOLAR II-B;15
07-10-2023 21:00;PFV ANDES SOLAR II-B;112
07-10-2023 22:00;PFV ANDES SOLAR II-B;112
07-10-2023 23:00;PFV ANDES SOLAR II-B;112
07-10-2023 23:59;PFV ANDES SOLAR II-B;108
08-10-2023 1:00;PFV ANDES SOLAR II-B;36
08-10-2023 2:00;PFV ANDES SOLAR II-B;0
08-10-2023 3:00;PFV ANDES SOLAR II-B;0
08-10-2023 4:00;PFV ANDES SOLAR II-B;0
08-10-2023 5:00;PFV ANDES SOLAR II-B;0
08-10-2023 6:00;PFV ANDES SOLAR II-B;0
08-10-2023 7:00;PFV ANDES SOLAR II-B;0
08-10-2023 8:00;PFV ANDES SOLAR II-B;0
08-10-2023 9:00;PFV ANDES SOLAR II-B;48
08-10-2023 10:00;PFV ANDES SOLAR II-B;4
08-10-2023 11:00;PFV ANDES SOLAR II-B;3
08-10-2023 12:00;PFV ANDES SOLAR II-B;3
08-10-2023 13:00;PFV ANDES SOLAR II-B;3
08-10-2023 14:00;PFV ANDES SOLAR II-B;6
08-10-2023 15:00;PFV ANDES SOLAR II-B;42
08-10-2023 16:00;PFV ANDES SOLAR II-B;10
08-10-2023 17:00;PFV ANDES SOLAR II-B;35
08-10-2023 18:00;PFV ANDES SOLAR II-B;35
08-10-2023 19:00;PFV ANDES SOLAR II-B;26
08-10-2023 20:00;PFV ANDES SOLAR II-B;3
08-10-2023 21:00;PFV ANDES SOLAR II-B;100
08-10-2023 22:00;PFV ANDES SOLAR II-B;112
08-10-2023 23:00;PFV ANDES SOLAR II-B;112
08-10-2023 23:59;PFV ANDES SOLAR II-B;110
09-10-2023 1:00;PFV ANDES SOLAR II-B;40
09-10-2023 2:00;PFV ANDES SOLAR II-B;1
09-10-2023 3:00;PFV ANDES SOLAR II-B;0
09-10-2023 4:00;PFV ANDES SOLAR II-B;0
09-10-2023 5:00;PFV ANDES SOLAR II-B;0
09-10-2023 6:00;PFV ANDES SOLAR II-B;0
09-10-2023 7:00;PFV ANDES SOLAR II-B;0
09-10-2023 8:00;PFV ANDES SOLAR II-B;0
09-10-2023 9:00;PFV ANDES SOLAR II-B;49
09-10-2023 10:00;PFV ANDES SOLAR II-B;19
09-10-2023 11:00;PFV ANDES SOLAR II-B;3
09-10-2023 12:00;PFV ANDES SOLAR II-B;3
09-10-2023 13:00;PFV ANDES SOLAR II-B;3
09-10-2023 14:00;PFV ANDES SOLAR II-B;3
09-10-2023 15:00;PFV ANDES SOLAR II-B;3
09-10-2023 16:00;PFV ANDES SOLAR II-B;3
09-10-2023 17:00;PFV ANDES SOLAR II-B;26
09-10-2023 18:00;PFV ANDES SOLAR II-B;26
09-10-2023 19:00;PFV ANDES SOLAR II-B;26
09-10-2023 20:00;PFV ANDES SOLAR II-B;108
09-10-2023 21:00;PFV ANDES SOLAR II-B;112
09-10-2023 22:00;PFV ANDES SOLAR II-B;111
09-10-2023 23:00;PFV ANDES SOLAR II-B;109
09-10-2023 23:59;PFV ANDES SOLAR II-B;50
10-10-2023 1:00;PFV ANDES SOLAR II-B;1
10-10-2023 2:00;PFV ANDES SOLAR II-B;0
10-10-2023 3:00;PFV ANDES SOLAR II-B;0
10-10-2023 4:00;PFV ANDES SOLAR II-B;0
10-10-2023 5:00;PFV ANDES SOLAR II-B;0
10-10-2023 6:00;PFV ANDES SOLAR II-B;0
10-10-2023 7:00;PFV ANDES SOLAR II-B;0
10-10-2023 8:00;PFV ANDES SOLAR II-B;0
10-10-2023 9:00;PFV ANDES SOLAR II-B;7
10-10-2023 10:00;PFV ANDES SOLAR II-B;60
10-10-2023 11:00;PFV ANDES SOLAR II-B;111
10-10-2023 12:00;PFV ANDES SOLAR II-B;106
10-10-2023 13:00;PFV ANDES SOLAR II-B;105
10-10-2023 14:00;PFV ANDES SOLAR II-B;94
10-10-2023 15:00;PFV ANDES SOLAR II-B;89
10-10-2023 16:00;PFV ANDES SOLAR II-B;73
10-10-2023 17:00;PFV ANDES SOLAR II-B;52
10-10-2023 18:00;PFV ANDES SOLAR II-B;52
10-10-2023 19:00;PFV ANDES SOLAR II-B;52
10-10-2023 20:00;PFV ANDES SOLAR II-B;94
10-10-2023 21:00;PFV ANDES SOLAR II-B;112
10-10-2023 22:00;PFV ANDES SOLAR II-B;112
10-10-2023 23:00;PFV ANDES SOLAR II-B;112
10-10-2023 23:59;PFV ANDES SOLAR II-B;79
11-10-2023 1:00;PFV ANDES SOLAR II-B;3
11-10-2023 2:00;PFV ANDES SOLAR II-B;0
11-10-2023 3:00;PFV ANDES SOLAR II-B;0
11-10-2023 4:00;PFV ANDES SOLAR II-B;0
11-10-2023 5:00;PFV ANDES SOLAR II-B;0
11-10-2023 6:00;PFV ANDES SOLAR II-B;0
11-10-2023 7:00;PFV ANDES SOLAR II-B;0
11-10-2023 8:00;PFV ANDES SOLAR II-B;0
11-10-2023 9:00;PFV ANDES SOLAR II-B;2
11-10-2023 10:00;PFV ANDES SOLAR II-B;3
11-10-2023 11:00;PFV ANDES SOLAR II-B;3
11-10-2023 12:00;PFV ANDES SOLAR II-B;3
11-10-2023 13:00;PFV ANDES SOLAR II-B;3
11-10-2023 14:00;PFV ANDES SOLAR II-B;3
11-10-2023 15:00;PFV ANDES SOLAR II-B;3
11-10-2023 16:00;PFV ANDES SOLAR II-B;25
11-10-2023 17:00;PFV ANDES SOLAR II-B;38
11-10-2023 18:00;PFV ANDES SOLAR II-B;38
11-10-2023 19:00;PFV ANDES SOLAR II-B;38
11-10-2023 20:00;PFV ANDES SOLAR II-B;81
11-10-2023 21:00;PFV ANDES SOLAR II-B;112
11-10-2023 22:00;PFV ANDES SOLAR II-B;112
11-10-2023 23:00;PFV ANDES SOLAR II-B;112
11-10-2023 23:59;PFV ANDES SOLAR II-B;94
12-10-2023 1:00;PFV ANDES SOLAR II-B;6
12-10-2023 2:00;PFV ANDES SOLAR II-B;0
12-10-2023 3:00;PFV ANDES SOLAR II-B;0
12-10-2023 4:00;PFV ANDES SOLAR II-B;0
12-10-2023 5:00;PFV ANDES SOLAR II-B;0
12-10-2023 6:00;PFV ANDES SOLAR II-B;0
12-10-2023 7:00;PFV ANDES SOLAR II-B;0
12-10-2023 8:00;PFV ANDES SOLAR II-B;0
12-10-2023 9:00;PFV ANDES SOLAR II-B;2
12-10-2023 10:00;PFV ANDES SOLAR II-B;3
12-10-2023 11:00;PFV ANDES SOLAR II-B;3
12-10-2023 12:00;PFV ANDES SOLAR II-B;3
12-10-2023 13:00;PFV ANDES SOLAR II-B;3
12-10-2023 14:00;PFV ANDES SOLAR II-B;4
12-10-2023 15:00;PFV ANDES SOLAR II-B;28
12-10-2023 16:00;PFV ANDES SOLAR II-B;38
12-10-2023 17:00;PFV ANDES SOLAR II-B;35
12-10-2023 18:00;PFV ANDES SOLAR II-B;35
12-10-2023 19:00;PFV ANDES SOLAR II-B;44
12-10-2023 20:00;PFV ANDES SOLAR II-B;96
12-10-2023 21:00;PFV ANDES SOLAR II-B;112
12-10-2023 22:00;PFV ANDES SOLAR II-B;112
12-10-2023 23:00;PFV ANDES SOLAR II-B;111
12-10-2023 23:59;PFV ANDES SOLAR II-B;86
13-10-2023 1:00;PFV ANDES SOLAR II-B;6
13-10-2023 2:00;PFV ANDES SOLAR II-B;0
13-10-2023 3:00;PFV ANDES SOLAR II-B;0
13-10-2023 4:00;PFV ANDES SOLAR II-B;0
13-10-2023 5:00;PFV ANDES SOLAR II-B;0
13-10-2023 6:00;PFV ANDES SOLAR II-B;0
13-10-2023 7:00;PFV ANDES SOLAR II-B;0
13-10-2023 8:00;PFV ANDES SOLAR II-B;0
13-10-2023 9:00;PFV ANDES SOLAR II-B;2
13-10-2023 10:00;PFV ANDES SOLAR II-B;3
13-10-2023 11:00;PFV ANDES SOLAR II-B;3
13-10-2023 12:00;PFV ANDES SOLAR II-B;3
13-10-2023 13:00;PFV ANDES SOLAR II-B;3
13-10-2023 14:00;PFV ANDES SOLAR II-B;6
13-10-2023 15:00;PFV ANDES SOLAR II-B;30
13-10-2023 16:00;PFV ANDES SOLAR II-B;42
13-10-2023 17:00;PFV ANDES SOLAR II-B;52
13-10-2023 18:00;PFV ANDES SOLAR II-B;57
13-10-2023 19:00;PFV ANDES SOLAR II-B;36
13-10-2023 20:00;PFV ANDES SOLAR II-B;56
13-10-2023 21:00;PFV ANDES SOLAR II-B;112
13-10-2023 22:00;PFV ANDES SOLAR II-B;112
13-10-2023 23:00;PFV ANDES SOLAR II-B;112
13-10-2023 23:59;PFV ANDES SOLAR II-B;106
14-10-2023 1:00;PFV ANDES SOLAR II-B;25
14-10-2023 2:00;PFV ANDES SOLAR II-B;0
14-10-2023 3:00;PFV ANDES SOLAR II-B;0
14-10-2023 4:00;PFV ANDES SOLAR II-B;0
14-10-2023 5:00;PFV ANDES SOLAR II-B;0
14-10-2023 6:00;PFV ANDES SOLAR II-B;0
14-10-2023 7:00;PFV ANDES SOLAR II-B;0
14-10-2023 8:00;PFV ANDES SOLAR II-B;0
14-10-2023 9:00;PFV ANDES SOLAR II-B;24
14-10-2023 10:00;PFV ANDES SOLAR II-B;3
14-10-2023 11:00;PFV ANDES SOLAR II-B;3
14-10-2023 12:00;PFV ANDES SOLAR II-B;3
14-10-2023 13:00;PFV ANDES SOLAR II-B;3
14-10-2023 14:00;PFV ANDES SOLAR II-B;3
14-10-2023 15:00;PFV ANDES SOLAR II-B;17
14-10-2023 16:00;PFV ANDES SOLAR II-B;38
14-10-2023 17:00;PFV ANDES SOLAR II-B;40
14-10-2023 18:00;PFV ANDES SOLAR II-B;40
14-10-2023 19:00;PFV ANDES SOLAR II-B;40
14-10-2023 20:00;PFV ANDES SOLAR II-B;88
14-10-2023 21:00;PFV ANDES SOLAR II-B;112
14-10-2023 22:00;PFV ANDES SOLAR II-B;112
14-10-2023 23:00;PFV ANDES SOLAR II-B;112
14-10-2023 23:59;PFV ANDES SOLAR II-B;86
15-10-2023 1:00;PFV ANDES SOLAR II-B;8
15-10-2023 2:00;PFV ANDES SOLAR II-B;1
15-10-2023 3:00;PFV ANDES SOLAR II-B;0
15-10-2023 4:00;PFV ANDES SOLAR II-B;0
15-10-2023 5:00;PFV ANDES SOLAR II-B;0
15-10-2023 6:00;PFV ANDES SOLAR II-B;0
15-10-2023 7:00;PFV ANDES SOLAR II-B;0
15-10-2023 8:00;PFV ANDES SOLAR II-B;0
15-10-2023 9:00;PFV ANDES SOLAR II-B;36
15-10-2023 10:00;PFV ANDES SOLAR II-B;3
15-10-2023 11:00;PFV ANDES SOLAR II-B;3
15-10-2023 12:00;PFV ANDES SOLAR II-B;3
15-10-2023 13:00;PFV ANDES SOLAR II-B;3
15-10-2023 14:00;PFV ANDES SOLAR II-B;19
15-10-2023 15:00;PFV ANDES SOLAR II-B;52
15-10-2023 16:00;PFV ANDES SOLAR II-B;70
15-10-2023 17:00;PFV ANDES SOLAR II-B;70
15-10-2023 18:00;PFV ANDES SOLAR II-B;70
15-10-2023 19:00;PFV ANDES SOLAR II-B;65
15-10-2023 20:00;PFV ANDES SOLAR II-B;3
15-10-2023 21:00;PFV ANDES SOLAR II-B;92
15-10-2023 22:00;PFV ANDES SOLAR II-B;112
15-10-2023 23:00;PFV ANDES SOLAR II-B;112
15-10-2023 23:59;PFV ANDES SOLAR II-B;111
